source_excel_row,structure_label,label,Evac,Modification,E_form,E_fermi,E_bg,VBM,CBM,Lix,3OS,3S,3Hdp,3Z,Z_surf,nelect,nelect_no_o,nelect_m_only,wtd_nelect,e_tot,tot_OS,tot_S,tot_Hdp,O_M1,O_M2,O_M3,BL_avg,M1_charge,M2_charge,M3_charge,avg_M_charge,O_charge,sum_qm-qo,total_LCE_charge,Vm,Vo,Vm-o,Eoxm,wtd_Vm,wtd_Vo,M1_chi,M2_chi,M3_chi,sum_chi,avg_chi,M1_bc_full,M1_bc_occ,M1_bc_unocc,M1_band_width,M1_occ_bw,M2_bc_full,M2_bc_occ,M2_bc_unocc,M2_band_width,M2_occ_bw,M3_bc_full,M3_bc_occ,M3_bc_unocc,M3_band_width,M3_occ_bw,O(p)_bc_full,O(p)_bc_occ,O(p)_bc_unocc,O(p)_cbm_diff,O(p)_band_width,O(p)_occ_bw,M1_t2g,M1_eg,M2_t2g,M2_eg,M3_t2g,M3_eg,M1_ion_e,M1_min_pol,M1_pol,M1_max_pol,M2_ion_e,M2_min_pol,M2_pol,M2_max_pol,M3_ion_e,M3_min_pol,M3_pol,M3_max_pol,avg_ion_e,M1_bin_evac,M2_bin_evac,M3_bin_evac,avg_bin_evac,M1_avg_intensity,M2_avg_intensity,M3_avg_intensity,LCE_avg_intensity,avg_val_full,avg_val_occ,avg_val_unocc,avg_band_width,avg_occ_bw,full_bc_diff,occ_bc_diff,M1_std_pot,M2_std_pot,M3_std_pot,avg_std_pot,elec_wtd_bc_occ,elec_wtd_bw_occ,int_wtd_bc_occ,int_wtd_bw_occ
22,Li1.00__P0Co-P1Co-P2Fe-P3Fe-P4Co-P5Co__P6Co-P7Co-P8Co,Fe,4.08832695,1-2-3-Co-Fe-Fe,-122.4394211,2.92821584,0.1977,2.8316,3.0293,1,7.189015102,1.552460494,1.730492669,79,160,392.0000013,176.0000013,158.0000013,110.6000009,115.1229163,42.87708365,3.445805802,10.35729719,1.969020384,1.99608079,1.973680901,1.979594025,8.352,7.289,7.348,7.663,5.013,17.976,28.002,11.61635188,7.597281714,4.019070167,58.23277198,3.893968886,2.533758088,1.56,1.61,1.61,4.78,1.593333333,-1.642729666,-2.567259636,0.977865932,2.951225987,2.911473045,-1.278160614,-2.63270903,1.097499768,3.108904591,3.150488594,-1.277099605,-2.678801624,1.200548511,3.178850978,3.186567909,-4.072439161,-4.81995391,1.309472934,7.101739161,2.557117707,1.678487481,3.843916689,3.364550342,3.579503454,2.580568045,3.679869482,2.497542461,7.88101,51,55,59,7.9024681,58,62,66,7.9024681,58,62,66,7.8953154,2.48314856,3.778409415,3.778409415,3.346655797,0.360768326,0.333241403,0.346144796,0.346718175,-1.399329962,-2.626256763,1.091971404,3.079660519,3.082843182,2.673109199,2.193697147,-0.28,-0.447,-0.447,-0.391333333,-2.622864336,3.07286709,-2.625347281,3.079594731
23,Li1.00__P0Co-P1Al-P2Al-P3Co-P4Co-P5Co__P6Co-P7Co-P8Co,Al,5.3402674,1-2-3-Al-Al-Co,-141.0568969,2.99902898,0.9382,2.7609,3.6991,1,6.95,0.00000816,0.469813247,53,134,372.0000022,156.0000022,138.0000022,96.60000154,96.70917477,41.29082523,0.00045783,6.737585617,1.971683072,1.975063014,1.964019548,1.970255211,0.721,0.704,8.371,3.265333333,5.075,4.721,14.871,4.984299292,7.727467851,-2.74316856,25.2953189,3.629483386,2.582004109,1.83,1.83,1.56,5.22,1.74,-5.668309025,-7.051351844,5.914113957,6.406040288,5.245958096,-5.663278018,-7.166527564,6.002211761,6.436550079,5.144822505,-1.462090996,-2.409574109,1.221987408,2.974416941,2.903862055,-3.912713578,-4.537167752,3.048536406,7.611813578,2.712945247,1.665897992,0,0,0,0,3.846400515,3.366019657,5.985769,56.8,57.8,58.8,5.985769,56.8,57.8,58.8,7.88101,51,55,59,6.617516,6.91638435,6.91638435,2.48314856,5.438639087,0.037478161,0.037621264,0.374661224,0.149920217,-4.264559346,-5.542484506,4.379437709,5.27233577,4.431547552,-0.351845768,-1.005316753,-1.676,-1.676,-0.28,-1.210666667,-3.171643247,3.275597987,-3.194275697,3.286477159
24,Li1.00__P0Co-P1Al-P2Co-P3Al-P4Co-P5Co__P6Co-P7Co-P8Co,Al,5.01521805,1-2-3-Al-Co-Al,-140.4010574,3.0174444,0,3.0174444,3.0174444,1,6.821961029,0.307622738,0.667154898,53,134,372.0000028,156.0000028,138.0000028,96.60000196,96.42293881,41.57706119,0.78362414,6.817513035,1.949435345,2.003126967,1.951227577,1.967929963,0.718,8.293,0.729,3.246666667,5.079,4.661,14.819,4.88194987,7.743882286,-2.861932416,24.79542339,3.529127573,2.546659497,1.83,1.56,1.83,5.22,1.74,-5.135692781,-6.923590868,6.497276182,6.710281384,5.240596867,-1.767155642,-2.630863022,1.135195706,2.94765158,2.80243199,-5.185837971,-6.877976937,6.441605922,6.681492913,5.300240197,-3.763114465,-4.355291378,3.412443838,6.780558865,2.741569446,1.718311883,0,0,4.041155678,3.477872059,0,0,5.985769,56.8,57.8,58.8,7.88101,51,55,59,5.985769,56.8,57.8,58.8,6.617516,6.91638435,2.48314856,6.91638435,5.438639087,0.036308284,0.399436053,0.035713807,0.157152714,-4.029562131,-5.477476942,4.69135927,5.446475292,4.447756352,-0.266447666,-1.122185564,-1.676,-0.28,-1.676,-1.210666667,-3.322922097,3.202481788,-3.283184318,3.179415239
25,Li1.00__P0Co-P1Co-P2Al-P3Al-P4Co-P5Co__P6Co-P7Co-P8Co,Al,5.51076045,1-2-3-Co-Al-Al,-140.8986376,2.98140749,0.9191,2.7578,3.6769,1,7.02,0.00000378,0.535318802,53,134,372.0000017,156.0000017,138.0000017,96.60000119,96.25724678,41.74275322,0.000511581,7.158447132,1.99800065,1.954196507,1.957617092,1.969938083,8.35,0.697,0.727,3.258,5.08,4.694,14.854,4.907216015,7.737067227,-2.829851212,24.92865736,3.555008602,2.551487601,1.56,1.83,1.83,5.22,1.74,-1.515927743,-2.451334553,1.125520197,2.951211248,2.890844481,-5.376250499,-7.083568755,6.258751603,6.543058101,5.089869134,-5.490976546,-6.93143984,6.105869972,6.45667884,5.261219614,-3.842411466,-4.407065537,3.174757972,7.519311466,2.654261205,1.682481716,3.844000129,3.363580345,0,0,0,0,7.88101,51,55,59,5.985769,56.8,57.8,58.8,5.985769,56.8,57.8,58.8,6.617516,2.48314856,6.91638435,6.91638435,5.438639087,0.367705115,0.037556897,0.03697682,0.147412944,-4.127718263,-5.488781049,4.496713924,5.31698273,4.413977743,-0.285306797,-1.081715512,-0.28,-1.676,-1.676,-1.210666667,-3.196529627,3.264901821,-3.219318644,3.275789139
26,Li1.00__P0Co-P1Ni-P2Ni-P3Ni-P4Co-P5Co__P6Co-P7Co-P8Co,Ni,2.65528045,1-2-3-Ni-Ni-Ni,-116.4208079,2.54772089,0,2.54772089,2.54772089,1,6.83471932,2.012517905,1.170725132,84,165,402.0000016,186.0000016,168.0000016,117.6000011,127.6607307,40.33926926,4.439993487,7.073010411,2.129548545,2.052797512,1.92427253,2.035539529,9.234,9.09,9.342,9.222,4.993,22.673,32.659,13.61905557,7.371665761,6.247389807,67.99994445,4.535074928,2.455598294,1.53,1.53,1.53,4.59,1.53,-2.068919508,-2.718339484,0.976228049,2.67108012,2.416045443,-1.534822562,-2.152279893,1.44896567,2.497808546,2.228844497,-2.617688915,-3.352105519,0.622653189,2.82111221,2.546530372,-2.429290165,-3.809958866,4.01311909,4.977011055,3.708932165,1.743015914,4.591718984,3.53581904,4.578941532,3.545282754,4.511862646,3.571552838,7.639878,46,49,52,7.639878,46,49,52,7.639878,46,49,52,7.639878,2.02617786,2.02617786,2.02617786,2.02617786,0.452731111,0.366892222,0.571450278,0.463691204,-2.073810328,-2.740908299,1.015948969,2.663333625,2.397140104,0.355479837,1.069050568,-0.257,-0.257,-0.257,-0.257,-2.730217072,2.394349302,-2.829392497,2.420274607
27,Li1.00__P0Co-P1Mn-P2Mn-P3Mn-P4Co-P5Co__P6Co-P7Co-P8Co,Mn,3.8216724,1-2-3-Mn-Mn-Mn,-128.4353923,2.62484855,0,2.62484855,2.62484855,1,9.805777439,6.696223857,2.885863,75,156,384.0000075,168.0000075,150.0000075,105.0000053,101.9005388,48.09946115,16.12777357,13.65267663,1.99827018,2.021023331,1.990169564,2.003154358,5.781,5.637,5.821,5.746333333,5.015,12.224,22.254,8.607059654,7.510972611,1.096087043,43.16440416,2.892959957,2.506575805,1.89,1.89,1.89,5.67,1.89,-1.64627223,-4.162819377,0.9604764,3.393797427,3.036686449,-0.612756937,-3.204941494,1.552186456,3.26349589,3.232968428,-1.754892118,-4.474713374,1.429714959,3.732203912,3.033188195,-4.375618558,-5.222259756,1.436890395,7.000467108,2.730575693,1.662388715,2.712715802,2.064057888,2.303428595,1.940838405,3.003846005,2.055891621,7.434038,59,68,77,7.434038,59,68,77,7.434038,59,68,77,7.434038,3.28671184,3.28671184,3.28671184,3.28671184,0.396683373,0.285815677,0.681494537,0.454664529,-1.337973762,-3.947491415,1.314125938,3.463165743,3.10094769,3.037644796,1.274768341,-1.185,-1.185,-1.185,-1.185,-3.945066128,3.101117161,-4.117934664,3.076068178
28,Li1.00__P0Co-P1Fe-P2Fe-P3Fe-P4Co-P5Co__P6Co-P7Co-P8Co,Fe,4.0499806,1-2-3-Fe-Fe-Fe,-122.1967693,2.87964579,0.1239,2.8149,2.9388,1,7.251211767,2.632402311,1.738531528,78,159,390,174,156,109.2,112.9358973,43.06410271,5.329740005,10.49652411,1.974134735,1.984472612,1.990811812,1.98313972,7.341,7.282,7.364,7.329,5.016,16.971,27.003,11.08707348,7.58805887,3.499014614,55.6127606,3.695590639,2.529343602,1.61,1.61,1.61,4.83,1.61,-1.270231239,-2.657029872,1.173353723,3.152908923,3.17065671,-1.293344369,-2.655072828,1.081858034,3.094666447,3.127475554,-1.220623025,-2.639458758,1.281410118,3.209287657,3.216423127,-4.150704915,-4.916270929,1.354509644,7.089504915,2.591079129,1.670344812,3.445859555,2.722194002,3.447926478,2.698643794,3.688115258,2.482979349,7.9024681,58,62,66,7.9024681,58,62,66,7.9024681,58,62,66,7.9024681,3.778409415,3.778409415,3.778409415,3.778409415,0.341131207,0.333853986,0.347652392,0.340879195,-1.261399544,-2.650520486,1.178873958,3.152287676,3.171518464,2.889305371,2.265750443,-0.447,-0.447,-0.447,-0.447,-2.650493132,3.171695368,-2.650417552,3.172118228
29,Li1.00__P0Co-P1Al-P2Al-P3Al-P4Co-P5Co__P6Co-P7Co-P8Co,Al,6.61967295,1-2-3-Al-Al-Al,-149.9355811,3.01633001,0.8981,2.7828,3.6809,1,7.04,0.00000475,0,39,120,360.0000021,144.0000021,126.0000021,88.20000147,84.49210753,41.50789247,0.002044996,5.834178149,1.98125766,1.979159705,1.959301249,1.973239538,0.719,0.699,0.727,0.715,5.109,-2.964,7.254,1.087131644,7.767625925,-6.680494282,5.554155567,0.362479872,2.589330457,1.83,1.83,1.83,5.49,1.83,-3.938875567,-7.006779888,6.966519928,7.431860986,5.222618519,-3.542756788,-7.091872086,7.065167673,7.576267343,5.079151368,-4.053971181,-6.920072887,6.950098245,7.330888559,5.242730092,-3.748942749,-4.330822669,5.614715469,7.429842749,2.896562708,1.665803679,0,0,0,0,0,0,5.985769,56.8,57.8,58.8,5.985769,56.8,57.8,58.8,5.985769,56.8,57.8,58.8,5.985769,6.91638435,6.91638435,6.91638435,6.91638435,0.037165878,0.037774162,0.036679882,0.03720664,-3.845201179,-7.00624162,6.993928615,7.446338963,5.181499993,-0.09625843,-2.675418952,-1.676,-1.676,-1.676,-1.676,-7.005268747,5.182531159,-7.007083453,5.180675637
30,Li1.00__P0Co-P1Co-P2Co-P3Co-P4Co-P5Co__P6Co-P7Co-P8Co,LCO,3.9276395,1-2-3-Co-Co-Co,-122.4330065,2.86099769,0.9404,2.6374,3.5778,1,6.852588435,0.000134529,1.460496088,81,162,396.0000014,180.0000014,162.0000014,113.400001,120.9561964,41.0438036,0.000879845,8.653745354,1.957662301,1.972319949,1.945857616,1.958613289,8.36,8.315,8.383,8.352666667,5.012,20.046,30.07,12.79437299,7.677094296,5.117278692,64.12539742,4.26510075,2.559084258,1.56,1.56,1.56,4.68,1.56,-1.434020168,-2.367714865,1.20773914,2.966077124,2.923259227,-1.446203184,-2.359069612,1.114136695,2.922573612,2.897562697,-1.399510306,-2.351372693,1.294926944,2.996106253,2.941729875,-3.868437892,-4.594632189,1.349522402,7.446237892,2.544108246,1.738960732,3.838364312,3.368171553,3.814728891,3.377144382,3.853359075,3.355375544,7.88101,51,55,59,7.88101,51,55,59,7.88101,51,55,59,7.88101,2.48314856,2.48314856,2.48314856,2.48314856,0.359187472,0.352055928,0.364230425,0.358491275,-1.426577886,-2.359385724,1.205600926,2.961585663,2.9208506,2.441860006,2.235246465,-0.28,-0.28,-0.28,-0.28,-2.35937566,2.920918296,-2.359350246,2.921102927
32,Li1.00__P0Co-P1Ni-P2Co-P3Mn-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnCo,3.442548745,1-2-3-Ni-Co-Mn,-123.1993629,2.39453157,0,2.39453157,2.39453157,1,7.960821982,2.757023676,2.930229908,80,161,394.0000017,178.0000017,160.0000017,112.0000012,113.542539,46.45746099,6.129389243,12.17781641,2.11680197,2.011018092,1.938813238,2.0222111,9.135,8.259,5.795,7.729666667,5.008,18.181,28.197,11.41128905,7.439137368,3.972151678,57.14773555,4.017740164,2.447017114,1.53,1.56,1.89,4.98,1.66,-2.367234662,-2.755272929,1.568529791,2.548833266,2.212718027,-1.616515797,-2.60556007,0.966566883,3.002416909,2.863232277,-1.222884548,-5.114319373,4.257047494,5.462979025,3.141645017,-2.978269353,-4.556913949,4.855550549,5.372800923,4.178277531,1.844907714,5.315489811,3.652171221,3.749831565,3.347382615,2.831214981,2.072767433,7.639878,46,49,52,7.88101,51,55,59,7.434038,59,68,77,7.651642,2.02617786,2.48314856,3.28671184,2.59867942,0.599781844,0.352993372,0.705481268,0.552752161,-1.735545002,-3.491717457,2.264048056,3.671409733,2.73919844,1.24272435,1.065196492,-0.257,-0.28,-1.185,-0.574,-3.097216518,2.602461036,-3.727025758,2.746391688
33,Li1.00__P0Co-P1Mn-P2Co-P3Ni-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnCo,3.548132895,1-2-3-Mn-Co-Ni,-122.9034123,2.86495964,0,2.86495964,2.86495964,1,7.698400544,1.59360825,3.281937929,80,161,394.0000046,178.0000046,160.0000046,112.0000032,112.4468552,47.55314483,10.88200924,12.82825635,1.935439471,2.015830168,2.096237358,2.015835666,5.778,8.279,9.154,7.737,5.007,18.204,28.218,11.45923318,7.459414931,3.999818254,57.37638056,3.978451737,2.464991116,1.89,1.56,1.53,4.98,1.66,-1.94535104,-4.095714441,0.870441116,3.504890171,3.256575973,-2.016561978,-2.868128199,0.504031285,2.88740727,2.871443866,-3.413240959,-3.725536641,0.253817125,2.475803852,2.324683169,-4.320083058,-4.966861873,1.115743736,7.185042698,2.566706538,1.807192897,3.096818601,2.214942125,3.867615681,3.403263262,5.232816819,3.770286922,7.434038,59,68,77,7.88101,51,55,59,7.639878,46,49,52,7.651642,3.28671184,2.48314856,2.02617786,2.59867942,0.443528883,0.355067476,0.843290534,0.547295631,-2.458384659,-3.563126427,0.542763175,2.956033764,2.817567669,1.861698399,1.403735446,-1.185,-0.28,-0.257,-0.574,-3.49946137,2.718959736,-3.640114615,2.694658907
35,Li1.00__P0Co-P1Co-P2Ni-P3Mn-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnCo,3.71974243,1-2-3-Co-Ni-Mn,-123.7395798,2.68599542,0,2.68599542,2.68599542,1,8.350087575,1.697394769,1.182154518,80,161,394.0000031,178.0000031,160.0000031,112.0000022,115.1996885,44.80031148,4.452819505,10.70157195,1.996078484,2.091869274,1.9602091,2.016052286,8.324,9.086,5.777,7.729,5.014,18.173,28.201,11.46079493,7.466714958,3.994079972,57.46442578,4.027075271,2.468834552,1.56,1.53,1.89,4.98,1.66,-1.592806122,-2.5858788,1.107292543,3.022774157,2.881805015,-1.627141526,-2.251843321,1.40608658,2.49866089,2.196344824,0.716481887,-3.306303477,3.229798816,4.01839583,3.428950229,-2.755116882,-4.26053449,4.633868831,5.441112302,3.890672181,1.642927286,3.833132139,3.34244906,4.579894058,3.556603532,2.044563521,1.475240256,7.88101,51,55,59,7.639878,46,49,52,7.434038,59,68,77,7.651642,2.48314856,2.02617786,3.28671184,2.59867942,0.367520228,0.354646724,0.272130484,0.331432479,-0.834488587,-2.714675199,1.914392647,3.179943626,2.835700022,1.920628295,1.545859291,-0.28,-0.257,-1.185,-0.574,-2.566472469,2.674238373,-2.663908698,2.787063426
36,Li1.00__P0Co-P1Co-P2Mn-P3Ni-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnCo,3.837320165,1-2-3-Co-Mn-Ni,-123.309006,2.49720926,0,2.49720926,2.49720926,1,8.50893024,2.750358212,0.620883384,80,161,394.0000035,178.0000035,160.0000035,112.0000025,115.0661254,44.93387457,6.321330534,10.43493258,1.992230866,1.971088483,2.076046345,2.013121898,8.339,5.742,9.177,7.752666667,5.009,18.249,28.267,11.51929265,7.468261564,4.051031082,57.70013686,4.076394783,2.473924588,1.56,1.89,1.53,4.98,1.66,-1.245022161,-2.217151113,1.345452616,2.930232862,2.880162098,-0.260175972,-3.243999469,2.440283814,3.776640501,3.339576031,-1.847758028,-2.430001224,0.650596979,2.358665822,2.241209151,-3.422169652,-4.018812514,1.479300335,5.919378912,2.324729231,1.628054512,3.802518814,3.282291072,1.94696227,1.168580152,4.363636516,3.551375302,7.88101,51,55,59,7.434038,59,68,77,7.639878,46,49,52,7.651642,2.48314856,3.28671184,2.02617786,2.59867942,0.379946,0.257547,0.4203475,0.3526135,-1.117652054,-2.630383936,1.478777803,3.021846395,2.82031576,2.304517598,1.388428578,-0.28,-1.185,-0.257,-0.574,-2.483124995,2.674716227,-2.55173154,2.738116493
37,Li1.00__P0Ni-P1Co-P2Ni-P3Co-P4Ni-P5Co__P6Co-P7Co-P8Co,Ni,3.35488776,0-2-4-Ni-Ni-Ni,-116.5421353,2.57754969,0.167,2.4929,2.6599,1,6.718433176,0.718006339,1.181820452,82,163,402,186,168,117.6,127.5555839,40.44441609,4.046094307,7.450779364,1.953462789,2.13093045,1.940151725,2.008181655,8.35,9.234,8.384,8.656,5.004,20.964,30.972,12.9290906,7.489054682,5.440035919,64.69716937,4.310628297,2.49034459,1.56,1.53,1.56,4.65,1.55,-1.420627462,-2.468238484,1.381007924,3.064692536,2.909831868,-2.120671115,-2.775907626,0.948763895,2.710238735,2.44822503,-1.392844794,-2.453078403,1.461789906,3.106195758,2.94169504,-2.732083632,-4.007933337,3.54696772,5.391983632,3.502688013,1.749074271,3.804956367,3.347927518,4.486842491,3.654982511,3.878285302,3.288864857,7.88101,51,55,59,7.639878,46,49,52,7.88101,51,55,59,7.800632667,2.48314856,2.02617786,2.48314856,2.330824993,0.395798889,0.459293056,0.395658611,0.416916852,-1.644714457,-2.565741504,1.263853909,2.960375676,2.766583979,1.087369175,1.442191833,-0.28,-0.257,-0.28,-0.272333333,-2.574261675,2.753672853,-2.576423192,2.750402895
38,Li1.00__P0Mn-P1Co-P2Mn-P3Co-P4Mn-P5Co__P6Co-P7Co-P8Co,Mn,3.882745745,0-2-4-Mn-Mn-Mn,-128.4933234,2.96760124,0,2.96760124,2.96760124,1,7.923465451,2.755526322,2.057647244,79,160,384.0000008,168.0000008,150.0000008,105.0000006,103.6027894,46.39721059,9.656897628,12.05806779,2.016660371,1.955533539,1.975031533,1.982408481,8.288,5.782,8.319,7.463,5.019,17.37,27.408,11.27858738,7.596556337,3.682031043,56.60723006,3.891917001,2.526398879,1.56,1.89,1.56,5.01,1.67,-1.533069493,-2.399295585,0.962452521,2.878014532,2.856815911,-1.550578608,-3.920645004,0.941514112,3.345913504,3.141370589,-1.63412019,-2.530594746,0.819597656,2.879078264,2.876577291,-4.398042535,-5.104708238,1.060606551,7.365643775,2.536870538,1.689860561,3.925369129,3.273904278,2.750957076,2.065010217,3.81266373,3.306255426,7.88101,51,55,59,7.434038,59,68,77,7.88101,51,55,59,7.732019333,2.48314856,3.28671184,2.48314856,2.751002987,0.314059867,0.354289357,0.331276275,0.3332085,-1.57258943,-2.950178445,0.907854763,3.034335433,2.958254597,2.825453104,2.154529793,-0.28,-1.185,-0.28,-0.581666667,-2.789612719,2.927968026,-2.982008016,2.964217303
39,Li1.00__P0Fe-P1Co-P2Fe-P3Co-P4Fe-P5Co__P6Co-P7Co-P8Co,Fe,3.94979885,0-2-4-Fe-Fe-Fe,-122.2615969,2.88802557,0.1373,2.8205,2.9578,1,7.162889457,0.842998821,1.752793155,80,161,390.0000026,174.0000026,156.0000026,109.2000018,112.7742992,43.22570082,5.269663854,10.63506494,1.964033512,1.991380165,1.946888738,1.967434138,8.348,7.299,8.374,8.007,5.016,19.005,29.037,12.21695542,7.649202388,4.567753036,61.2802484,4.09618449,2.551548146,1.56,1.61,1.56,4.73,1.576666667,-1.626676437,-2.542998892,0.979061597,2.945219524,2.91000881,-1.292635097,-2.657398566,1.102144093,3.127971647,3.16744051,-1.620160492,-2.55471282,1.041290632,2.983068321,2.938018001,-4.08298987,-4.803876287,1.251686387,7.04078987,2.547677884,1.722330341,3.854523933,3.357410326,3.647028794,2.514082421,3.859394159,3.357860915,7.88101,51,55,59,7.9024681,58,62,66,7.88101,51,55,59,7.8881627,2.48314856,3.778409415,2.48314856,2.914902178,0.357228571,0.333931473,0.362883705,0.351347917,-1.513157342,-2.585036759,1.040832107,3.018753164,3.005155774,2.569832528,2.218839528,-0.28,-0.447,-0.28,-0.335666667,-2.580797615,2.995649031,-2.583274683,3.001208654
40,Li1.00__P0Al-P1Co-P2Al-P3Co-P4Al-P5Co__P6Co-P7Co-P8Co,Al,4.68219123,0-2-4-Al-Al-Al,-150.2977847,3.04391678,0.8381,2.812,3.6501,1,6.94,0.00000025,0.992358579,67,148,360,144,126,88.2,84.41580345,41.6,0.00000569,5.91138062,1.970448182,1.942003739,1.951863297,1.954771739,8.338,0.697,8.35,5.795,5.05,12.335,22.435,8.868395802,7.750547011,1.117848792,44.7853988,4.07742542,2.576274245,1.56,1.83,1.56,4.95,1.65,-1.563091249,-2.499265309,1.071843607,2.942590116,2.863026827,-3.691466801,-7.122732484,7.033294717,7.539894919,5.092396806,-1.459790734,-2.40360145,1.201184818,2.956780796,2.872547526,-3.82238796,-4.767724544,2.853529977,7.47248796,3.112207531,1.702193831,3.792367795,3.4125565,0,0,3.811527625,3.396621185,7.88101,51,55,59,5.985769,56.8,57.8,58.8,7.88101,51,55,59,7.249263,2.48314856,6.91638435,2.48314856,3.960893823,0.376956316,0.037472978,0.375755789,0.263395028,-2.238116262,-4.008533081,3.102107714,4.479755277,3.609323719,1.584271698,0.759191463,-0.28,-1.676,-0.28,-0.745333333,-2.66396461,2.96911449,-2.673033251,2.973277694
41,Li1.00__P0Co-P1Ni-P2Co-P3Ni-P4Co-P5Ni__P6Co-P7Co-P8Co,Ni,2.81359825,1-3-5-Ni-Ni-Ni,-116.3674425,2.5352561,0,2.5352561,2.5352561,1,6.754061647,1.343274303,1.19764658,83,164,402.0000031,186.0000031,168.0000031,117.6000022,127.7292983,40.27070174,4.163819426,7.228824816,2.090163625,1.971636987,1.937832359,1.999877657,9.184,8.292,9.314,8.93,4.996,21.794,31.786,13.40595804,7.502316898,5.903641138,66.97616635,4.477611091,2.498140009,1.53,1.56,1.53,4.62,1.54,-1.770116093,-2.388722328,1.255033733,2.582311481,2.323936464,-1.442445624,-2.450083387,1.245910142,2.999754861,2.867736738,-2.400478713,-3.076631217,0.715261767,2.752112197,2.506202454,-2.744530629,-4.104216051,3.680551497,5.279786729,3.669718331,1.768235172,4.616449271,3.551297979,3.805420895,3.339210244,4.497916807,3.632447682,7.639878,46,49,52,7.88101,51,55,59,7.639878,46,49,52,7.720255333,2.02617786,2.48314856,2.02617786,2.178501427,0.401025833,0.383623333,0.513218056,0.432622407,-1.871013477,-2.638478977,1.072068547,2.778059513,2.565958552,0.873517153,1.465737074,-0.257,-0.28,-0.257,-0.264666667,-2.642437724,2.551573365,-2.678880512,2.556746621
42,Li1.00__P0Co-P1Mn-P2Co-P3Mn-P4Co-P5Mn__P6Co-P7Co-P8Co,Mn,3.51411136,1-3-5-Mn-Mn-Mn,-128.2310139,2.66015881,0,2.66015881,2.66015881,1,10.23727961,8.060047534,2.29529901,77,158,384.0000035,168.0000035,150.0000035,105.0000025,95.21600408,54.78399592,27.27033969,17.18620179,1.96700014,2.206800116,1.948037505,2.040612587,5.773,8.192,5.741,6.568666667,5.019,14.687,24.725,9.594156802,7.402374101,2.191782702,48.15307299,3.231347862,2.455056149,1.89,1.56,1.89,5.34,1.78,-1.399173093,-4.061429492,1.214355747,3.409745584,2.976883111,-0.983099738,-3.032305409,1.623286123,3.208235075,2.843721149,-1.718749662,-4.165118606,1.159574772,3.498278291,3.021793969,-3.770472799,-4.549801171,1.417346237,6.430631609,2.557793379,1.654010005,2.62475633,2.017656559,3.115013355,2.220070675,2.929591613,2.151242154,7.434038,59,68,77,7.88101,51,55,59,7.434038,59,68,77,7.583028667,3.28671184,2.48314856,3.28671184,3.018857413,0.410256501,0.32487305,0.454494326,0.396541292,-1.367007498,-3.752951169,1.332405547,3.372086317,2.947466077,2.403465301,0.796850002,-1.185,-0.28,-1.185,-0.883333333,-3.706712885,2.940917196,-3.820001449,2.957676198
43,Li1.00__P0Co-P1Fe-P2Co-P3Fe-P4Co-P5Fe__P6Co-P7Co-P8Co,Fe,3.92161736,1-3-5-Fe-Fe-Fe,-122.2455199,2.72370278,0,2.72370278,2.72370278,1,7.086706255,1.239902314,1.622059449,79,160,390.0000035,174.0000035,156.0000035,109.2000025,113.4487247,42.5512753,5.005442601,9.818329616,1.978861975,1.972551447,1.974356565,1.975256662,7.34,8.313,7.362,7.671666667,5.017,17.998,28.032,11.6523511,7.619783006,4.032568098,58.45984549,3.902105127,2.540120049,1.61,1.56,1.61,4.78,1.593333333,-0.967713673,-2.315928268,1.404817706,3.144399092,3.221083758,-1.577950718,-2.48113076,0.967386036,2.923935442,2.90589934,-1.278492631,-2.67224983,1.234651483,3.179480626,3.174862354,-3.953095025,-4.694391618,1.439329509,6.676797805,2.553783476,1.682265186,3.36548091,2.753557254,3.828038811,3.369708153,3.545771796,2.670378606,7.9024681,58,62,66,7.88101,51,55,59,7.9024681,58,62,66,7.8953154,3.778409415,2.48314856,3.778409415,3.346655797,0.320112389,0.352538717,0.351628097,0.341426401,-1.274719007,-2.489769619,1.202285075,3.082605054,3.100615151,2.678376018,2.204621999,-0.447,-0.28,-0.447,-0.391333333,-2.489483472,3.089990526,-2.495110806,3.096735383
